Frequency,Amplitude,Phase
40.852858039285614,15.817903200523679,9.923092085303608
41.80637241455758,17.43055017502705,-15.517753868161773
42.78214201767617,14.585947269057424,-0.0446670526423496
43.78068629038169,18.112587065760252,40.51660947738662
44.802536798294895,11.992854986778719,-23.544244222149707
45.84823751389096,16.704837762894687,-24.014177236558922
46.918345106077986,10.36101553567182,18.65529621873179
48.01342923653453,11.936136879286986,8.335808320040805
49.13407286296362,12.218457305670885,-0.27411164167150304
50.2808725494248,18.21499871206532,39.029593862485186
51.45443878390927,13.680315433689586,-23.465764426244043
52.65539630332756,13.641779210135866,-23.552330926559762
53.884384426082235,10.429345328369045,-0.20869144037351006
55.14205739240302,11.633385127457192,38.756135485074026
56.4290847126254,17.109190434527548,-11.717507109954774
57.7461515235982,12.733634038872122,-25.656934465958763
59.09395895340971,11.39921481451569,13.918281912800722
60.47322449462649,11.253691048260496,31.24083624241885
61.88468238624386,11.963080651739729,-23.34738145904837
63.32908400455115,13.285420749028901,14.709998163910072
64.80719826311972,11.856088470153217,20.025282867847395
66.31981202212673,14.346135607251837,24.509500968048826
67.86773050723295,8.878238327704938,-21.140590215222947
69.45177773823696,15.165955400908853,4.584366249965079
71.07279696773419,9.891613832126158,-3.75084621775607
72.73165113001458,10.739649516636351,11.432063904008118
74.42922330043758,14.945483829313371,3.9118101463555206
76.16641716552891,14.504845891713792,0.8641204321239577
77.94415750404951,15.469128513531839,33.07104493574349
79.76339067929277,10.184692230980126,-0.08792861623543402
81.62508514287228,10.132886243116847,20.584282996278162
83.53023195026779,14.665119088466707,9.852228751299634
85.47984528840409,14.238389722782198,33.88720595171472
87.47496301554415,10.244824703872512,39.107311469772796
89.51664721378302,5.985104294804287,-8.735738063849514
91.60598475443709,11.722612159819633,19.080278660553205
93.74408787662996,12.377626591242915,3.9479717127459253
95.93209477938241,11.943549469879109,-7.0412042897118425
98.17117022752194,10.256937795850384,15.140499393656576
100.46250617173403,-5.772883922891416,8.921970218074861
102.80732238308647,-3.2623101509503867,-11.413619132417438
105.20686710236228,-7.373113306031254,14.94622320122241
107.66241770454933,-5.833849472655864,24.80978801240564
110.17528137883873,-4.741469870020695,11.314715141551794
112.74679582449473,-4.172283273655277,-15.802204915230629
115.37832996296608,-7.148308443468511,-21.164710041566128
118.07128466661891,-8.371155256222774,10.953695987787668
120.82709350447759,-8.519916929056308,33.03858388305008
123.6472235053715,-2.6072405090284274,-16.536363653594684
126.53317593889429,-7.0384684472767205,13.83050196308185
129.4864871145905,-8.596868715476234,19.732518951967187
132.5087291997954,-4.387084618242307,14.08556518339504
135.60151105656334,-6.884680845762613,-27.494129305988288
138.76647909813084,-7.990261694126801,34.47802521849326
142.00531816536818,-7.258709996609425,9.638223664092934
145.31975242368955,-6.858110402251046,43.73949440942896
148.71154628089536,-8.025650864882332,-15.627058424294383
152.1825053264387,-7.598583423658378,15.435985236903264
155.73447729261352,-8.017804387246748,-9.614973690528188
159.36935303817745,-9.381597466599784,7.963845035522624
163.08906755493325,-6.535061670127122,32.477419957606905
166.89560099780232,-9.471194605789664,6.4082107752585955
170.7909797389427,-7.184115615645416,12.549294182381153
174.77727744646808,-7.992258857335002,-24.44917114961945
178.85661618834618,-9.808210735577592,39.073283526590245
183.0311675620613,-10.517855289593793,-21.1373584656563
187.30315385064384,-8.55745088944283,-16.685739047404653
191.6748492056815,-9.204663452255526,25.26380384769969
196.14858085794293,-9.809193488824452,-9.864300065093119
200.72673035625684,-8.813977789049947,-10.415728259633788
205.41173483530642,-10.398841386849199,43.13139496954081
210.20608831301584,-11.326258851411096,18.680919903269903
215.11234301821673,-8.957166834376121,-27.64829518793307
220.13311074930323,-8.757906447868193,27.313071575984843
225.27106426459804,-12.29931663482793,-19.12012356735941
230.52893870517084,-12.441644141964925,-27.753390475001957
235.9095330508634,-12.171116350132301,-6.4390225181193586
241.41571161030177,-11.000238738211959,32.72745034377502
247.05040554568254,-9.433072333132491,-0.08324470232926018
252.81661443315005,-12.525295664043098,23.55938521210257
258.7174078595924,-11.419912535064473,13.757534046759758
264.75592705670664,-12.803621385215763,22.92684386723841
270.93538657320516,-10.231812374871382,27.920789919553137
277.2590759860481,-11.378861490506894,-3.5755313898510934
283.73036165162114,-12.779125353985947,-2.5021797699315087
290.3526884977814,-11.121814299114886,-25.035197420774676
297.1295818577334,-10.847607534944002,12.671763597658583
304.06464934670686,-12.264209464001162,27.545722450720497
311.1615827824363,-11.655422996811325,26.80452730372381
318.4241601504653,-11.18671124417352,42.62962067800842
325.85624761532233,-12.36568926406922,37.45944407561947
333.46180157863625,-15.642772936989726,41.826350282207656
341.2448707852889,-14.634583688642714,3.222379790052031
349.2095984787271,-11.234237290248368,-11.605436883483591
357.3602246065788,-12.400757783297928,-4.254927463773328
365.7010880777493,-12.758028748274414,-12.605306788915929
374.23662907219807,-14.421665353024915,21.00100851844308
382.9713914046281,-12.341214863621271,15.469965180349526
391.9100249433402,-12.021399581533736,16.312341098833542
401.0572880855496,-14.851130751477134,41.58511463283392
410.41805029047094,-14.44960642307165,28.86863140119585
419.9972946715306,-15.406825992640307,4.6719240968507165
429.8001206490799,-14.528695573849683,13.99837194922251
439.83174666502237,-15.113013913827693,-27.92288536744481
450.09751296080464,-15.576279738654671,27.409805965794234
460.60288442023983,-14.502235144839693,5.458511861829997
471.3534534786907,-17.15929119857947,-17.577481604073846
482.3549431001467,-12.257576797711963,30.122432926277483
493.6132098237917,-17.536057144264653,-25.183431422713372
505.13424688167663,-15.560656867682155,-14.358933515244367
516.9241873891599,-14.335743780144483,39.19631267597792
528.9893076098151,-18.157943249994915,20.74831042325522
541.3360302965376,-16.187792029466554,-17.403457518752923
553.97092811064,-13.783715129009417,2.745164972898131
566.9007271207433,-15.898127547032123,8.93338642447901
580.1323103833379,-15.796295656505185,39.87312047344638
593.6727216069127,-15.243817898151171,1.5130911395195454
607.5291689016077,-17.08237200825432,28.251803819111295
621.7090286163827,-16.215432781174652,-17.732568955096934
636.2198492657488,-13.863282319973596,-7.748759850363378
651.0693555481455,-18.36539979768221,-7.730760063643846
666.265452458115,-20.35739609412518,-19.05615576084601
681.816229494448,-18.708576873272268,41.2880042452301
697.7299649665538,-19.9641659377414,-22.225026044747167
714.0151304013403,-18.526891826322814,-27.15475742084489
730.68039505295,-18.16425403432999,33.192956595304004
747.7346305177588,-20.370377735594772,4.690252732176866
765.1869154570818,-17.709104898808285,-2.725011946201075
783.0465404301183,-18.353290628816605,-7.6366863997945345
801.3230128396887,-17.92644957298335,-14.852371599419543
820.0260619934131,-19.150218644173727,-5.012060007572078
839.1656442830161,-18.94845699083065,24.049711232555694
858.751948484517,-17.837407911713132,36.98508514593969
878.795401182132,-20.213110975058648,33.6180061106553
899.3066723187613,-19.381076767828056,-29.20683122750937
920.296680876041,-19.59367196056165,11.862597567292589
941.7766006869518,-19.17992877188368,33.804935606573174
963.7578663841089,-18.825971663320946,24.40919754821654
986.2521794868784,-19.387675139500097,34.10149182459321
1009.2715146305708,-21.01461299949045,26.93229707163647
1032.8281259410285,-19.05770052043718,22.55587056262786
1056.9345535579885,-18.09859178966434,-24.274618481778656
1081.6036303107094,-19.905748970310626,-16.937300794681775
1106.848488549412,-20.115490406358553,-29.716823807506564
1132.6825671361537,-21.05886402074928,-10.539870417078301
1159.1196185988856,-20.55094119715432,5.990299800520106
1186.173716452478,-21.087862725462255,-27.020795994919084
1213.8592626906277,-23.866108293648512,32.3330812922696
1242.1909954526175,-23.02757263245484,36.49273217353921
1271.1839968690288,-24.494799960080236,32.384514434727926
1300.8537010905707,-23.36672113535166,13.24873771096869
1331.2159025043077,-22.51303097138405,4.998307086660148
1362.286764141647,-21.60936984801364,36.22082991904037
1394.0828262825771,-22.85042205686389,29.08157189015786
1426.6210152607368,-23.934521570755848,2.8291370862291814
1459.9186524739787,-20.514516425804338,1.9681163427863098
1493.9934636052578,-23.28191803219599,-7.237579122808182
1528.8635880587294,-20.62188773089384,-2.206558269310616
1564.5475886160957,-21.369009894077653,35.91936538074239
1601.0644613183179,-23.64880064741101,9.932057001672014
1638.4336455779846,-20.914662907758633,-16.64078047861664
1676.6750345276992,-24.679158198792535,28.78253358329586
1715.8089856100048,-24.24759075616437,26.34743601212903
1755.8563314144687,-21.911452103998005,43.326405295797045
1796.8383907677194,-25.200743082739105,36.85702583626602
1838.7769800823269,-24.214231825207186,42.48099902922492
1881.6944249705555,-25.751450313792407,39.32286519566556
1925.6135721291987,-22.666002982379386,33.7713480659433
1970.5578015017984,-24.4361293973833,11.618644557706844
2016.5510387247464,-27.3684094946673,-16.499054734115646
2063.6177678638587,-25.323023016222567,-10.315086142179194
2111.7830444482443,-23.46476000153232,13.099444573776196
2161.0725088083764,-26.75872262836159,6.065531537613758
2211.5123997254886,-25.9629707857545,23.307383046373623
2263.1295683995295,-25.2348203376757,27.62830539885806
2315.951492743152,-25.763738689492186,18.575482939783768
2370.006292009328,-26.809386879597888,-17.045518693523192
2425.322741760353,-25.446298747714657,43.91352669973699
2481.9302891862553,-24.64279033498465,23.95228416247447
2539.859068780724,-25.365743935644606,38.31584673562281
2599.139918382933,-26.858969202212048,3.602138313291661
2659.8043955937583,-28.284435442307103,-4.664793719822846
2721.8847945751795,-26.094941752093977,5.689227750189978
2785.414163241766,-25.40838250848968,19.667667385019257
2850.426320853435,-25.804140080732513,9.923556634425488
2916.955876018796,-28.007071839141005,20.335854622939685
2985.0382451187293,-27.47455497245736,-8.994213491157193
3054.709671159968,-28.889404224482725,43.53593785403733
3126.0072430687037,-30.14664302197866,10.274047634104662
3198.968915434538,-30.264697688858572,28.87964500102529
3273.633528715244,-27.57326667428225,-0.2649608845279978
3350.0408299131327,-27.259458342868932,38.79209135668482
3428.2314937339706,-29.87610325757001,-0.2710692882370829
3508.2471442397923,-27.17082316220731,34.936249297649695
3590.1303770070685,-27.666424387210398,31.405229696673707
3673.924781802074,-26.59189566865964,37.493465753276936
3759.6749657854675,-28.72407379750932,-4.238351974033719
3847.4265772585018,-32.019626974702746,-1.376205634251722
3937.226329963479,-29.253481547155914,-2.262134574138905
4029.1220279513477,-28.92815223867289,25.89395170610088
4123.162591029753,-30.86636054307611,-16.17622234922041
4219.398080805024,-30.268949627545815,15.243829073430526
4317.8797273320215,-31.071397194012437,1.1961713462698569
4418.659956385942,-30.355806200594436,-18.101374530716676
4521.792417370702,-28.824540021022266,-21.29373065572079
4627.332011878689,-30.901375658792922,-7.764913098766392
4735.334922917116,-31.314913578298732,7.6125311257926995
4845.858644816496,-29.004008115756186,14.148247493692054
4958.962013837212,-32.05089092469442,-16.165152245300167
5074.705239490466,-31.888636213045505,41.169320450007746
5193.149936590212,-31.873449349567565,11.660700827109302
5314.359158053241,-30.292656088097978,14.293330997842126
5438.397428464796,-31.750424615723123,26.840746260197115
5565.330778427646,-30.715926697737718,-7.934201195832895
5695.226779712825,-31.98174509098153,-8.554036382227938
5828.154581230846,-32.190505888811984,11.07170019930009
5964.1849458424595,-32.092662730992224,44.01302693516202
6103.390288028621,-31.428596305437928,37.061030438373365
6245.844712439618,-32.54845617585286,12.687240992248043
6391.624053343999,-30.210700445778336,-2.0121668398626404
6540.805914998253,-32.711214947657915,25.031569024202916
6693.469712958661,-33.41955629811605,32.812292821480895
6849.696716357447,-28.633288670218164,41.56191299057875
7009.570091165618,-32.018181444907725,-5.48188199311695
7173.1749444656125,-34.19645651459274,21.037841063348914
7340.598369757212,-31.769750434619592,-15.742184123858594
7511.9294933209685,-31.412703853857735,0.05589659896399368
7687.259521663728,-34.37047327606273,-4.093513647057463
7866.681790071582,-34.27605856203515,-16.513279794790844
8050.291812295981,-34.11280909270029,8.338610028646833
8238.187331399602,-35.025219988539135,-9.993375578350587
8430.468371788967,-32.499115141577406,-27.057597645842534
8627.23729246145,-32.655642653890055,38.97699488791663
8828.59884149515,-36.01176199316614,33.9536137245806
9034.660211810526,-34.94335645603141,41.100052992197405
9245.53109823357,-33.7897316105909,17.761054593784472
9461.32375589077,-32.537364258577355,-15.862182886118346
9682.153059967086,-33.755556481885414,-1.682354763572146
9908.136566858666,-34.40064028198294,-7.3375953985244955
10139.394576752917,-36.47965392862728,20.46518311657008
10376.050197669118,-35.16217886071496,13.037477277456063
10618.229410993825,-34.66661662569991,8.85328519046417
10866.061138545958,-36.84926243451602,-4.57332034159116
11119.677311206979,-33.62424515076827,-17.06814259009446
11379.21293915314,-33.93093164281067,17.006320182508546
11644.806183726854,-35.30816298048111,-14.275593853035305
11916.598430985588,-38.32582651469379,-29.427407084999604
12194.734366967383,-38.015350962900534,11.81450168145367
12479.362054713114,-36.80121945412936,6.0295378346748905
12770.633013086446,-37.97961588299197,-21.767231515805257
13068.702297433476,-40.322824347024586,21.848727538580796
13373.728582124977,-35.175407355249995,32.51020265346898
13685.874245025178,-35.79191083131673,39.156044599190636
14005.305453932197,-40.68902355835353,27.95189702471137
14332.19225503574,-39.303618000928125,-12.694208645581039
14666.708663439686,-36.228187806336344,35.46533682437499
15009.032755797336,-38.40471220560864,24.578642601773623
15359.346765108954,-37.617841429158794,7.616276840849061
15717.837177731612,-38.83974782189978,18.28603537886309
16084.694832653551,-39.28190185360711,40.31092737974325
16460.1150230855,-39.6320499632011,30.971478293325006
16844.297600423153,-36.44443407356754,-13.763993632164208
17237.4470806362,-40.38202330260016,3.7063335831182727
17639.772753140453,-38.48591376873312,40.75925514497182
18051.4887922111,-39.32616916714672,-1.7431799300815847
18472.81437099636,-38.25411362514055,-14.964643312545318
18903.973778192234,-39.294017134467985,-11.621046842117849
19345.196537440443,-40.081371865021254,-11.93420889831732
19796.717529513327,-39.93862554748473,-13.283310057295136
20258.77711735017,-38.588126656878124,-9.874161440199487
20731.62127401227,-40.906286942577225,5.233597671181556
21215.501713624482,-39.94650055794629,-14.086560150023034
21710.676025372628,-38.515842485085756,10.112023386494684
22217.407810628825,-42.09851389625541,-2.7573058384371016
22735.96682327715,-42.19305090420734,41.03247682240365
23266.62911331458,-42.33630642508579,-13.343135326612646
23809.677173803582,-41.484828322091474,3.326840123251351
24365.40009125466,-42.21039393030846,-14.578344588140084
24934.093699518806,-40.68811627862273,-0.05245780800080624
25516.060737271866,-42.1474606223935,8.608843735122718
26111.611009174623,-41.07033360295069,29.645857064058184
26721.061550794326,-40.77569938409787,12.298890599676959
27344.736797375797,-40.67345501461242,37.428067622311275
27982.96875655116,-40.18326422295876,20.590775821051835
28636.09718508116,-43.16341706135092,16.83172064139898
29304.469769721385,-42.10225783033019,3.3905116962050457
29988.442312310246,-39.428996809910686,-20.020631274182293
30688.37891917639,-40.9579006570138,-22.30985237414953
31404.65219496749,-41.21574697853157,-5.098103535254342
32137.643441002758,-42.98595341179144,-24.812507566955865
32887.7428582551,-44.56119873422407,13.704551783234919
33655.34975507094,-44.79980358939376,41.00644406530894
34440.87275973823,-44.529176213391445,-24.05009990169896
35244.73003801588,-42.874316272146054,-26.832545048621924
36067.349515740316,-44.09978142594004,26.351774075318758
36909.16910662782,-43.30587556318087,13.014603775122467
37770.63694539364,-42.02120368512016,-11.84584315785229
38652.211626312615,-45.34861694607374,39.32348552936905
39554.36244734702,-46.005851509514,38.136660509596624
40477.569659973225,-42.63692215166713,18.55624022587793
41422.324724838894,-45.28270909910981,-26.446612089310594
42389.130573387745,-43.43612978508607,-8.738216930099274
43378.50187558984,-44.05141086608744,0.27036252989267595
44390.96531392167,-43.56936154392873,14.7022575844763
45427.059863740425,-46.09471080565096,-26.84248229990211
46487.33708020257,-45.535622859558664,27.466302877016673
47572.3613918789,-43.683611361180574,22.905800432702556
48682.71040122284,-45.774460807987666,44.311885905026855
49818.97519205165,-43.49858414515037,31.961682121674315
50981.760644204296,-48.69446431858381,-4.917328692191592
52171.68575554354,-46.20721068227774,32.77118016480494
53389.3839714735,-47.152190954787145,29.881719945513574
54635.503522148756,-44.96897611556295,-16.42450345884706
55910.70776755293,-43.067738472628534,39.59921018717671
57215.6755506324,-45.473814211460464,-28.860842545915336
58551.10155867232,-49.33536193568916,-20.716923138936913
59917.696693106125,-46.413516181809136,-3.9420112926746462
61316.18844795769,-48.5414411515677,-22.2533109565398
62747.32129711575,-46.31390718198733,24.93568686856574
64211.85709064758,-45.77180430938212,8.576264297631354
65710.5754603627,-48.20513028705029,8.499078539844739
67244.2742348425,-46.77850036342869,36.40781245675893
68813.7698641567,-50.27667817649168,28.42925958213184
70419.89785449296,-47.88647883822857,-19.134620059997253
72063.5132129306,-48.40707469017786,2.056676621542046
73745.49090259547,-48.32097811827256,-14.620480290359362
75466.72630843887,-47.375638879584734,-8.935124397385131
77228.13571388643,-48.82928680236253,-17.202576034450324
79030.65678861347,-49.98005428175373,12.446349777408912
80875.2490877044,-49.42372148407014,22.82229363188746
82762.89456246335,-49.2973259356801,27.232364794418743
84694.59808314576,-50.24779510613123,9.372420591133526
86671.38797389224,-48.83319432210912,5.650467805508342
88694.31656014704,-49.672249010104935,2.564264157941224
90764.46072885356,-48.203120310443786,-8.595302650201361
92882.92250172498,-52.294838135236006,27.763675856549185
95050.82962189511,-49.68712790752784,-20.56988984173283
97269.3361542618,-49.349155817253916,37.53528257585634
99539.62309984244,-50.827079646484165,-24.17403505232592
101862.89902446864,-47.48998573964618,37.88616926834736
104240.40070215557,-49.91848557314778,18.431662599352244
106673.3937734857,-48.932869987893184,43.01654706105819
109163.17341936147,-49.32490435334369,-16.13836100983346
111711.06505048242,-51.424720507183785,-4.879719737035323
114318.42501291503,-47.38523407797005,36.25995366704008
116986.64131013058,-49.86303241100744,-23.687708559909254
119717.13434189657,-53.78111604553615,-15.605983128466098
122511.35766041177,-51.2439914064157,-23.017155984099453
125370.79874409197,-51.349940987822855,33.754682450482264
128296.97978941475,-53.98868720369889,27.68262240898688
131291.45852124653,-52.75452854518728,26.85180777458568
134355.82902208262,-48.95359696232967,37.742739610391496
137491.72258064203,-53.48176456274422,38.00938320518105
140700.80856026837,-52.12099551595533,41.74074802399488
143984.79528760066,-52.040165371303885,3.974617429161242
147345.43096198342,-49.25646266392954,8.553866761615467
150784.50458610512,-52.90621415757863,28.624178450750698
154303.84691835646,-51.532774062743485,34.85328882741371
157905.3314474176,-56.35730727754031,10.0241337841586
161590.8753895919,-55.1435292286177,17.515580715661365
165362.4407094179,-52.77044667133319,39.00167664416992
169222.03516410355,-53.75815421761117,19.214645454324845
173171.71337233527,-54.227744474266125,11.28653997675265
177213.57790803583,-54.35595616003303,19.564956132754865
181349.78041964953,-55.547659730956745,44.33827206253413
185582.5227755519,-53.6568356820802,-19.03441511654291
189914.05823619355,-51.4562247607505,35.32548631776605
194346.6926536018,-54.396676099579594,-1.6609075630416683
198882.78569888076,-54.764768390994654,12.13710128413831
203524.75211835757,-57.609727563665835,18.07864862279311
208275.06301905142,-54.30056839942204,20.250512475206563
213136.24718414375,-56.61785844235568,9.749874951445868
218110.892419152,-52.706082596886645,25.40106609404142
223201.64692952347,-53.872631994609186,34.51554325861983
228411.22073038257,-56.37544759697781,-29.615720643003964
233742.38708918125,-55.70876566505233,24.935012544995338
239197.98400202373,-59.416984839938614,31.16381955606645
244780.91570444402,-58.4768102466812,8.586752707299041
250494.15421745024,-58.453257026433214,-27.83515682244811
256340.7409296515,-56.04619067561163,-5.438815251206645
262323.78821631236,-57.10534906709553,17.377502182346838
268446.4810961965,-55.47883899617838,5.741975881730951
274712.0789270809,-56.124966417152436,11.920536512275277
281123.91714084614,-57.309097403192375,-16.308094642421914
287685.40901905915,-56.961840246216404,28.17133852512577
294400.0475100034,-59.08161996849975,-15.64637571114003
301271.4070881164,-58.6980348552654,-21.487794767213543
308303.1456568277,-57.284642495376175,9.575149678601257
315499.00649580883,-58.361829366062516,-28.847062955254124
322862.8202536727,-55.791908911573366,44.40337367918184
330398.5069871855,-57.73227554525693,16.708664389294512
338110.07824806817,-58.54631137563682,-16.511993312622266
346001.6392185109,-57.41327871416203,-8.347938744905601
354077.390896527,-58.08843757039935,12.333715861055829
362341.63233231497,-59.277947501848814,-17.692910043696294
370798.7629168173,-60.8773924511829,-21.24075282805223
379453.2847236942,-55.06221298939811,15.396339002175395
388309.8049059601,-57.48362643011943,20.05278771851249
397373.03814856044,-58.28070177738121,1.2229120783959573
406647.8091781854,-57.685284514791704,24.97182799239159
416139.0553316707,-59.52026341696648,-10.48502975574003
425851.8291843415,-57.19823091232921,39.727430262194346
435791.30123970297,-58.97709695003506,30.23029659865908
445962.76268190955,-59.27034311293261,30.647721451846856
456371.6281924754,-57.81191735049238,27.379909644278612
467023.438832733,-59.68450742020925,19.16850709414136
477923.8649935595,-60.93235711657131,20.218081822135815
489078.709413959,-61.24942942230846,34.87528908473176
500493.91027009534,-59.84482799300094,-1.6118522411156633
512175.54433642415,-61.16599832131729,25.208859936225956
524129.8302206062,-57.82383114656431,-14.986759053259075
536363.1316739235,-61.46050363198828,12.292465510613098
548881.9609789666,-62.033393099424046,-26.202614909917134
561692.9824163804,-60.602868428845724,-28.946998853095856
574803.0158125351,-62.333717369493385,1.3644373191222776
588219.0401699956,-60.5223883276857,29.042424250444988
601948.1973827274,-64.7944447787237,-9.5760503643044
615997.7960380169,-60.65879355856058,35.069164311837284
630375.3153071281,-62.40553622457053,-27.518612860294297
645088.4089267686,-66.49517313375156,38.77326280061851
660144.9092734883,-65.00447972937545,1.8343382575144922
675552.8315331639,-61.357857303251386,-13.20820430815251
691320.3779678128,-62.99139064610378,-1.9596013366210059
707455.9422819879,-62.8311812017797,14.284993794940114
723968.1140910877,-62.893467612298075,39.48042132943283
740865.6834939568,-64.80045086546598,-0.2680650817885457
758157.6457522103,-62.97309291754102,39.10647261390616
775853.2060787828,-65.00688604801621,-11.428302521167485
793961.7845382276,-61.28625501894388,43.946319668924076
812493.0210614047,-61.99355008302496,-3.7927366665057747
831456.7805772064,-65.46251515210531,-1.104506313205814
850863.1582640582,-63.35525578920808,17.526292512953084
870722.4849239922,-65.03084111227737,-4.708088521441702
891045.3324821504,-61.662984850080456,-10.304883668708836
911842.5196146562,-64.85599965503643,21.46247881602214
933125.117507824,-63.72163963147862,-18.246532580403624
954904.4557518078,-63.50404786709333,-1.4782886013283978
977192.1283717997,-65.1858508323327,18.112655410202592
1000000.0,-66.03271811869298,-18.77452608754359
